20210126,福田区,莲花,楼栋在小区中间位置，通透性好，业主诚心出售。,909万,低楼层                                    (共27层)                                                                      | 2002年建 |                                3室2厅 | 90.21平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/5a8e253d-4e7a-4177-b11e-e4d5f68876f6_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,安静大两房，户型好，满五年税费少,715万,低楼层                                    (共34层)                                                                      | 2004年建 |                                2室1厅 | 75.09平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/34a76882-b9a6-4e59-b95f-cf5ba4e962f3_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,高楼层视野采光好，满五年，唯壹，红本在手，诚心出售必看好房,820万,高楼层                                    (共34层)                                                                      | 2004年建 |                                3室1厅 | 83.6平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/bcb831f6-bcf0-4dd0-ba27-1b0b55cdcc4a_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,长城盛世家园二期，安静南向大2房，满五唯一,738万,高楼层                                    (共34层)                                                                      | 2004年建 |                                2室2厅 | 74.55平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_mIkLET6gX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,东向 标准两房 格局好 楼层佳  诚心卖  方便看,720万,中楼层                                    (共34层)                                                                      | 2004年建 |                                2室1厅 | 70.82平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/e1348875-7bf6-4efe-ada5-4759db9b382a_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,盛世家园二期 南向正规两房 采光好,720万,低楼层                                    (共34层)                                                                      | 2004年建 |                                2室2厅 | 73.72平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_KqcIL8r8F_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,西南向正规两房  看华润万家  私密性好,710万,低楼层                                    (共34层)                                                                      | 2004年建 |                                2室1厅 | 71.64平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_WSOKOF6ft_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,正南朝向两房，户型方正，满五年红本，总价低必看好房,670万,低楼层                                    (共34层)                                                                      | 2004年建 |                                2室1厅 | 66.36平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_K8AnfRfx2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,好房子，东西通，视野好，大三房两卫必看好房,1158万,中楼层                                    (共10层)                                                                      | 1999年建 |                                3室2厅 | 134.99平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/388cf047-8351-4854-bda2-f03dd58502f4_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,一路之隔莲花山、真正的地铁口物业,638万,中楼层                                    (共8层)                                                                      | 1996年建 |                                3室2厅 | 89.79平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/efcbf52d-ba3e-4d8d-89e4-ae4b4c2181a0_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,三阳台、13年小区、地铁口物业,1350万,低楼层                                    (共13层)                                                                      | 2013年建 |                                4室1厅 | 150.64平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/0b2a450e-206e-41ca-b94f-2704d009f4d9_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,方正户型四房，税少，安静，格局好,1450万,低楼层                                    (共27层)                                                                      | 2002年建 |                                4室1厅 | 119.13平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/f817ab2f-7270-4118-914c-d74251e53921_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,天威花园，安静97平3房出售，看小区景,780万,低楼层                                    (共23层)                                                                      | 2003年建 |                                3室2厅 | 96.67平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/f218cf90-63de-4019-bb51-71b282161f58_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,红本满五年，少有南向的两房，装修保养好必看好房,740万,低楼层                                    (共28层)                                                                      | 1996年建 |                                3室1厅 | 84.29平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_Qf3Lubp7m_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,位于深圳市福田区莲花山与笔架山之间，北眺塘朗山景，,4088万,低楼层                                    (共62层)                                                                      | 2014年建 |                                5室2厅 | 361.39平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_rXLC0TvUX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,满五红，高层视野好，远眺笔架山，户型实用布局好,939万,高楼层                                    (共34层)                                                                      | 2004年建 |                                3室2厅 | 102.48平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_nGaNUEHNl_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,高层   上城之选   看尽繁华,2700万,高楼层                                    (共49层)                                                                      | 2014年建 |                                4室2厅 | 228.71平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_SwOI8bhZN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,福田CBD，红本在手，满五年唯一，三大公园氧吧环抱。必看好房,690万,高楼层                                    (共34层)                                                                      | 2004年建 |                                2室1厅 | 71.44平米                                  | 西,http://ke-image.ljcdn.com/110000-inspection/pc1_MzzSByRXw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,三层复式 装修好楼龄新 单价低 业主诚心卖,1346万,低楼层                                    (共13层)                                                                      | 2013年建 |                                4室1厅 | 150.36平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/pc1_MY4OkjLsu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,业主诚心出售，景观好，楼层高视野好必看好房,850万,中楼层                                    (共34层)                                                                      | 2004年建 |                                3室2厅 | 89.43平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_Kg9GxuE9e_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,福田CBD，精装219平6房带露台花园，三代同堂乐融融。,2100万,高楼层                                    (共34层)                                                                      | 2001年建 |                                6室2厅 | 219.72平米                                  | 西南 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_TMroDxOX1_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,深业上城，高层户型方正，视野开阔，采光通风好,3780万,中楼层                                    (共62层)                                                                      | 2014年建 |                                4室1厅 | 361.39平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/28a6d48e-17f2-4c2f-8ea1-5c1a170bf48d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,业主诚心出售，产权优质满五唯一，看房提前约；,1400万,低楼层                                    (共31层)                                                                      | 2001年建 |                                4室1厅 | 138.36平米                                  | 西南,http://ke-image.ljcdn.com/440300-inspection/pc1_gKDdehdYR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,比较少放出来的两房，实用，南向,530万,低楼层                                    (共26层)                                                                      | 2005年建 |                                2室1厅 | 43.92平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/2e62a8bd-4c2f-460a-b5d1-783d2567bcf6_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,深业上城大四房带精装修业主诚心出售..,4180万,中楼层                                    (共62层)                                                                      | 2014年建 |                                4室1厅 | 361.19平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_4VV0uLvA5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,深业上城，高层大平面，精装467平，电梯入户三面景观,7000万,高楼层                                    (共62层)                                                                      | 2014年建 |                                4室2厅 | 467.19平米                                  | 西南,http://ke-image.ljcdn.com/440300-inspection/prod-35751320-bde6-47e9-8550-d34081b5aced.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,满五非唯一，客厅出阳台看莲花山。,890万,低楼层                                    (共21层)                                                                      | 1997年建 |                                3室1厅 | 112.7平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_WiGUqomkg_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,莲花山畔 跃式精装大四房 业主诚心放售,1650万,高楼层                                    (共31层)                                                                      | 2001年建 |                                4室1厅 | 172平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_LFwSY2ult_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,新上地铁口房源  满五唯一   业主诚心出售,880万,中楼层                                    (共8层)                                                                      | 1999年建 |                                3室2厅 | 109.95平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_dFyT0qzRF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,东南向精装修两房，视野无遮挡看笔架山公园，必卖,800万,高楼层                                    (共34层)                                                                      | 2004年建 |                                2室2厅 | 72.54平米                                  | 东南,http://ke-image.ljcdn.com/440300-inspection/ca044900-0c3c-4169-b0bb-666fa1e284da_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,房子南北朝向，户型方正，高楼层采光视野好。,750万,高楼层                                    (共13层)                                                                      | 2013年建 |                                2室1厅 | 88.08平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/pc1_DLrYoZVDX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,红本在手满五年，朝南向，采光通风好,767万,高楼层                                    (共8层)                                                                      | 2000年建 |                                3室1厅 | 94.51平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/pc1_oPWYMccP8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,540度全景视野，一梯一户，没住过，高楼层,7300万,高楼层                                    (共62层)                                                                      | 2014年建 |                                5室2厅 | 441.22平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/94dce772-f504-4ab9-937d-a0d3c5ef7444_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,莲花北村3房，满五年！业主诚心出售！！！！,850万,高楼层                                    (共8层)                                                                      | 1993年建 |                                3室2厅 | 87.96平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_dDTe96DCK_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,客厅及卧室均南向看商场，南北向的，安静，户型方正,3300万,低楼层                                    (共62层)                                                                      | 2014年建 |                                4室2厅 | 278.35平米                                  | 西南,http://ke-image.ljcdn.com/440300-inspection/test-2342ac02-d646-4b39-a7c7-036326e236b9.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,精装修、坐看整个笔架山、业主都改成套房,1580万,高楼层                                    (共34层)                                                                      | 2001年建 |                                5室2厅 | 190.1平米                                  | 东南,http://ke-image.ljcdn.com/440300-inspection/prod-23fd85a9-935f-4c18-aa8a-b1d8099b6410.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,润鹏花园，双层复式236平，已满五年，三代同堂乐融融,1180万,高楼层                                    (共8层)                                                                      | 1996年建 |                                6室2厅 | 235.67平米                                  | 东,http://ke-image.ljcdn.com/440300-inspection/test-78a70cb5-2e18-4933-a261-7450d65516de.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,天威花园高层大四房，安静，红本在手,1150万,高楼层                                    (共23层)                                                                      | 2003年建 |                                4室1厅 | 143.13平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_jEuziFDOn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,精装修93平3房，红本在手满五年，景观房看彩田公园。新上,920万,低楼层                                    (共34层)                                                                      | 2004年建 |                                3室2厅 | 93.91平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/d568090d-f87f-4708-92a1-1088cad07838_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,满五唯一   税费少   南北通透   户型方正,1100万,高楼层                                    (共7层)                                                                      | 2009年建 |                                3室2厅 | 89.89平米                                  | 南 北,http://ke-image.ljcdn.com/hdic-frame/b2a93254-6507-48c3-8c6e-29c06dbd3b64.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,精装修，满四年唯一，114平3+1房2卫，看彩田公园视野新上,1300万,中楼层                                    (共34层)                                                                      | 2004年建 |                                4室1厅 | 114.04平米                                  | 北,http://ke-image.ljcdn.com/hdic-frame/test-f57f3f8d-1f63-46b1-91da-f06c26d58bcb.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,电梯大三房！ 南向 采光通风好  满五 红本 税费少新上,850万,高楼层                                    (共28层)                                                                      | 1996年建 |                                3室1厅 | 102.03平米                                  | 南 西南,http://ke-image.ljcdn.com/hdic-frame/bb01eda7-a2e3-41bf-8f3d-0e64c529bfa7.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,高楼层四房，装修保养很OK，业主诚心出售，视野好新上,1200万,高楼层                                    (共34层)                                                                      | 2004年建 |                                4室2厅 | 124.1平米                                  | 南 北,http://ke-image.ljcdn.com/hdic-frame/f1ea5d14-4772-463c-ac42-1755bea95efb.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,红五唯一，户型方正，安静位置视野开阔看小区,715万,低楼层                                    (共28层)                                                                      | 1996年建 |                                3室1厅 | 83.89平米                                  | 东北,http://ke-image.ljcdn.com/hdic-frame/57e46c93-d940-4aac-8473-570056d0931f.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,深业岭秀名苑 1室0厅 西,320万,低楼层                                    (共33层)                                                                      | 2004年建 |                                1室0厅 | 28.31平米                                  | 西,http://ke-image.ljcdn.com/hdic-frame/a1947e09-c9ac-41b9-b0da-d664731cb862.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,电梯三房，红本在手，满五年，户型方正,800万,中楼层                                    (共28层)                                                                      | 1996年建 |                                3室1厅 | 101.9平米                                  | 东北,http://ke-image.ljcdn.com/hdic-frame/9ec56068-2d3e-4721-9b0e-c4bd7ecad273.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,莲花山下，红本满五唯一，朝南高实用两房,650万,低楼层                                    (共32层)                                                                      | 2004年建 |                                2室1厅 | 66.82平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/test-a82af278-6764-42ee-a3b5-7d3ed9865609.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,满五年唯一 红本在手 南北通安静好房子,1350万,低楼层                                    (共27层)                                                                      | 2002年建 |                                4室1厅 | 118.95平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/d8e0cf37-5323-47b1-a4e3-598a84b570ed.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,此房朝向好，采光通风好，夜景很美。。。,1320万,低楼层                                    (共49层)                                                                      | 2014年建 |                                1室1厅 | 107.99平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/1cd9366f-da3a-4294-a2ef-c6e1c5149923.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,东南向大三房，视野好，看笔架山景观,880万,中楼层                                    (共34层)                                                                      | 2001年建 |                                3室2厅 | 98.91平米                                  | 东南,http://ke-image.ljcdn.com/440300-frame/eecd3e6a-9eed-44c5-93eb-b69c571c0f5e.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,莲花山下大三房，出门就是地铁口，总价低,650万,低楼层                                    (共8层)                                                                      | 1996年建 |                                3室1厅 | 92平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/e7052c3c-88bc-4c35-b82d-c25459d016d0.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,麻雀虽小，五脏俱全，小户型，好楼层,360万,中楼层                                    (共26层)                                                                      | 2005年建 |                                1室1厅 | 34.87平米                                  | 北,http://ke-image.ljcdn.com/hdic-frame/02339e97-1b06-4d99-8e1e-626dff30c0c7.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,福田莲花山精装一房一厅  业主诚心出售,365万,中楼层                                    (共26层)                                                                      | 2005年建 |                                1室1厅 | 39.64平米                                  | 东,http://ke-image.ljcdn.com/hdic-frame/172abb73-78f2-4241-8def-37e66286f4e8.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,莲花北村宝莲大厦采光好视野佳业主诚心出售,800万,高楼层                                    (共28层)                                                                      | 1996年建 |                                3室1厅 | 102.03平米                                  | 西北,http://ke-image.ljcdn.com/hdic-frame/prod-50bc38b3-7ec4-4611-b2d8-bca3c9183e68.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,天威花园 3房2厅 东南向  满五唯一红本 看莲花山,750万,低楼层                                    (共21层)                                                                      | 1997年建 |                                3室2厅 | 97.03平米                                  | 东南,http://ke-image.ljcdn.com/hdic-frame/d81e5726-960f-411f-ad87-c63b392c73cd.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,户型方正，超大阳台  满足您所想要感觉,3150万,中楼层                                    (共62层)                                                                      | 2014年建 |                                3室2厅 | 265.36平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/a1bb1ac6-5cd5-44b5-9f14-516195fc6a58.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,福田区中XIN区高档商务公寓 看莲花山景观,1580万,低楼层                                    (共49层)                                                                      | 2014年建 |                                1室1厅 | 107.99平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/ed9f5d19-7174-47ea-a1d5-44e8fb0ddb4d.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,君临天下，视野开阔，福田跟罗湖的景观尽收眼底,2880万,高楼层                                    (共49层)                                                                      | 2014年建 |                                3室2厅 | 230平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/prod-4627f62f-1f03-4e22-bf2e-1cc43041c0e4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,此房业主诚心出售。中间楼层。景观无遮挡！视野好！,3068万,中楼层                                    (共49层)                                                                      | 2014年建 |                                3室2厅 | 260.43平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/588016d2-e996-4ab1-a9dd-14f02021d7f6.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,莲花,彩田村 大社区 方正三房 格局好,1250万,高楼层                                    (共27层)                                                                      | 2002年建 |                                3室2厅 | 90.24平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,福田区,莲花,彩田村红五唯一，方正高层通风采光好,998万,高楼层                                    (共27层)                                                                      | 2002年建 |                                3室2厅 | 90.38平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210126,福田区,莲花,长城盛世家园二期，安静3+1房，2卫2阳台，满五年新上,950万,低楼层                                    (共34层)                                                                      | 2004年建 |                                3室1厅 | 101.61平米                                  | 东北,http://ke-image.ljcdn.com/hdic-frame/222ffb11-7427-434c-94fa-933f0765c428.png!m_fill,w_280,h_210,f_jpg?from=ke.com
