20210126,福田区,八卦岭,楼层好，带电梯，通风采光极好，户型方正实用。,300万,低楼层                                    (共8层)                                                                      | 1991年建 |                                1室0厅 | 42.49平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/prod-d263be5d-c3c3-4b9d-b517-820f9e32491e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍70年产权住宅  红本在手,600万,中楼层                                    (共7层)                                                                      | 1991年建 |                                1室1厅 | 35.22平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_vaLvI3VTa_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,先科机电大厦 1室1厅 南,425万,中楼层                                    (共13层)                                                                      | 1999年建 |                                1室1厅 | 54.3平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_igPPMHTF6_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五唯一红本税费少，业主诚心出售,560万,中楼层                                    (共25层)                                                                      | 2003年建 |                                1室1厅 | 39.21平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_eGkjv4uC1_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,房子满五年 户型方正 业主诚心出售,450万,高楼层                                    (共24层)                                                                      | 1994年建 |                                1室1厅 | 41.81平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_XZPpJF80Y_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五年，少量欠款，西向，高楼层。房屋全新装修必看好房,320万,高楼层                                    (共13层)                                                                      | 1999年建 |                                1室1厅 | 37.24平米                                  | 西,http://ke-image.ljcdn.com/110000-inspection/pc1_jjyTy3t4V_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五年地铁口物业  精装小户型  采光好,400万,高楼层                                    (共8层)                                                                      | 1992年建 |                                1室0厅 | 32.98平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_qBqDi9QKZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五唯一税费少，中间楼层，诚心出售，价格可谈。必看好房,430万,中楼层                                    (共9层)                                                                      | 1997年建 |                                1室1厅 | 36.19平米                                  | 西,http://ke-image.ljcdn.com/110000-inspection/pc1_bKgZkiKbM_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,朝南，12月份满五，家庭唯一住房，业主诚心出售,450万,中楼层                                    (共7层)                                                                      | 1988年建 |                                1室0厅 | 29.18平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_GaPt9vYFn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,业主自住装修  看房方便  配套齐全,600万,中楼层                                    (共24层)                                                                      | 1994年建 |                                2室1厅 | 57.79平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_NhMpjbS9U_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,东南向 红本在手 地铁物业  业主诚心出售,450万,中楼层                                    (共24层)                                                                      | 1994年建 |                                1室0厅 | 39.01平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_qsO9JK0kl_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,鹏盛村 1室1厅 东南,472万,中楼层                                    (共24层)                                                                      | 1994年建 |                                1室1厅 | 50.85平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_gq9kpA8JR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,意馨居花园式小区地铁口物业业主诚意出售,620万,低楼层                                    (共7层)                                                                      | 1999年建 |                                1室1厅 | 50.02平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_TOvhn28av_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,城市主场精装中间楼层 西南向一房 红本满五年,560万,中楼层                                    (共33层)                                                                      | 2005年建 |                                1室1厅 | 45平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/53158054-8978-4bde-881f-7685972fa6e1_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍  红本在手 满五年唯一 业主诚卖必看好房,350万,高楼层                                    (共7层)                                                                      | 1986年建 |                                1室0厅 | 28.32平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_SOGbQM8HH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍   满五年红本在手 业主诚心卖,445万,高楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 31.9平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_jLXh5Znpp_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍  满五不唯一   红本在手  业主诚心卖,470万,高楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 31.9平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/babe1e19-60ed-4f09-b1a4-eebd4cb16c15_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满两年  精装修 朝南 业主诚心出售,470万,高楼层                                    (共9层)                                                                      | 1998年建 |                                2室1厅 | 43.38平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_zoYN1cXPu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,鹏盛村户型方正2房 东南朝向 满五唯一税费少,580万,中楼层                                    (共25层)                                                                      | 1994年建 |                                2室1厅 | 57.79平米                                  | 东南,http://ke-image.ljcdn.com/440300-inspection/a92312dc-daba-4f75-96bc-47d9fbe0f44c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,住宅用地 50年产权 红本在手过户快,500万,中楼层                                    (共7层)                                                                      | 1988年建 |                                1室0厅 | 30.16平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_7Aktt6IWB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍70年产权 满五年税费少 红本在手过户快,510万,低楼层                                    (共8层)                                                                      | 1995年建 |                                1室0厅 | 34.47平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_rBlmCJcks_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,294万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.6平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_Q1HrnlL9k_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,290万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.3平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_9IHFP3EJq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,290万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.3平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_dagtgxNWC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,295万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.7平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_zz8EHTlmi_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,290万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.3平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_d6qkhWAw3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,290万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.3平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_6tkcYfYIv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售必看好房,290万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.3平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_rR4FkijPO_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,290万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.3平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_7LtvRUevN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,290万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.3平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_gfEx62iMj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 小单间 红本在手 满五年 业主诚心出售,294万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 32.3平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_zo3N9JGpD_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 业主诚心卖 一手业主,350万,低楼层                                    (共7层)                                                                      | 1986年建 |                                1室0厅 | 27.52平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_zSbgGcxGJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五年红本在手、地铁口物业位置佳、优点俱在诚心出售,300万,低楼层                                    (共8层)                                                                      | 1991年建 |                                1室0厅 | 42.13平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_5un0yswdT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,钥匙房  红本满5年  东南朝向 业主诚卖必看好房,480万,中楼层                                    (共24层)                                                                      | 1994年建 |                                1室1厅 | 38.82平米                                  | 东南,http://ke-image.ljcdn.com/440300-inspection/pc1_NXgcxjGUh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,盛世鹏程高层南向两房视野开阔，少有放卖，诚心出售,840万,高楼层                                    (共33层)                                                                      | 2005年建 |                                2室1厅 | 75.75平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/pc1_xl1gUHIWE_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭精装修写字楼，业主诚心出售,199万,中楼层                                    (共33层)                                                                      | 2006年建 |                                1室1厅 | 58.53平米                                  | 北,http://ke-image.ljcdn.com/440300-inspection/pc1_m0aPA1ZQu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,小区旁边就在建荔园东校区，业主诚心出售。,300万,低楼层                                    (共7层)                                                                      | 1986年建 |                                1室0厅 | 28.25平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/test-05e6b39b-4edc-4f47-9d84-9e636c240bd3.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,光纤小区，带电梯，通风采光极好，户型方正实用。,370万,高楼层                                    (共8层)                                                                      | 1991年建 |                                1室0厅 | 30.84平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/9d1342f6-da51-495c-abbf-7ff916e262ba_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,少有放卖的八卦岭宿舍二期的房源，满两年，待棚改拆Q,530万,低楼层                                    (共7层)                                                                      | 1991年建 |                                1室0厅 | 35.12平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/prod-6055497d-0c7e-422e-b920-fc11bd5075d8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,准新房精装修，诚心出售，带长期租约，即买即收租,900万,高楼层                                    (共24层)                                                                      | 2018年建 |                                1室1厅 | 117.5平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/119ec068-1e5d-48ba-b769-a7b881795364_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,鹏盛村电梯房，红本在手，户型好，采光好，大阳台,580万,高楼层                                    (共24层)                                                                      | 1994年建 |                                1室1厅 | 57.79平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_b0WVMpZMe_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,盛世鹏程 正规三房 精装修 业主诚心出售,1400万,高楼层                                    (共33层)                                                                      | 2005年建 |                                3室2厅 | 101.61平米                                  | 西南,http://ke-image.ljcdn.com/440300-inspection/4d5c7e08-8722-45e0-bd12-0f472ff5269d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 红本不在手 满两年 业主诚心出售 看房方便,415万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 29.63平米                                  | 北,http://ke-image.ljcdn.com/440300-inspection/prod-42aaf849-6a76-4b51-af3d-5210000d1c39.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍 住宅性质 满两年 业主诚心出售 看房方便,415万,低楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 29.63平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/prod-9791d9c6-1aa1-4720-af0a-d24c9614d282.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,岭尚时代园正规三房一厅  业主诚心卖 看房方便,1180万,低楼层                                    (共27层)                                                                      | 2007年建 |                                3室1厅 | 69.71平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_zoilnH1kv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五年唯一 红本在手 钻石户型 单价低,560万,高楼层                                    (共24层)                                                                      | 1994年建 |                                2室1厅 | 50.85平米                                  | 东南,http://ke-image.ljcdn.com/440300-inspection/pc1_JpVk9UAJy_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,鹏益花园精装修一房红本在手 诚心卖,450万,中楼层                                    (共22层)                                                                      | 1994年建 |                                1室0厅 | 33.73平米                                  | 北,http://ke-image.ljcdn.com/440300-inspection/test-d08a3943-c6de-4830-9739-8051cc9574a2.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,待改造，自赎满5唯一，业主诚心出售必看好房,340万,中楼层                                    (共7层)                                                                      | 1986年建 |                                1室0厅 | 28.32平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_B1q5Tewy6_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,住宅用地，棚*小区，红本满五，业主诚心出售。,450万,中楼层                                    (共7层)                                                                      | 1988年建 |                                1室0厅 | 29.48平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_o9sQ50LGT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,鹏盛村拐角户型，满五唯一，业主诚心出售,485万,中楼层                                    (共8层)                                                                      | 1992年建 |                                2室1厅 | 47.06平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_CPjdYGbge_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,业主诚心卖  满五年   实用率超高 交通购物方便快捷.必看好房,700万,高楼层                                    (共25层)                                                                      | 2003年建 |                                3室1厅 | 52.43平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_JvDKrqt5E_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭  双地铁 口小户型   物业,350万,中楼层                                    (共7层)                                                                      | 1986年建 |                                1室0厅 | 28.01平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_yg7yvE6zj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满两年，高层客厅出阳台， 视野好,600万,高楼层                                    (共27层)                                                                      | 2007年建 |                                1室1厅 | 48.5平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_IvVeXRBqf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五唯一，户型方正，一房一厅，业主诚心出售必看好房,420万,低楼层                                    (共28层)                                                                      | 2000年建 |                                1室1厅 | 37.01平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_mHBV0mvE0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,房子满五年唯一，少量欠款，税费少高楼层采光视野好！,749万,高楼层                                    (共33层)                                                                      | 2005年建 |                                1室1厅 | 46.74平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_3gHlmstO8_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五唯一住宅，三期70年产权住宅,750万,中楼层                                    (共7层)                                                                      | 1983年建 |                                2室1厅 | 54.91平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_FChjFV9gI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,福田少有LOFT 业主诚心出售,500万,中楼层                                    (共18层)                                                                      | 2000年建 |                                1室1厅 | 43.72平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_4C1gy70Zq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,70年产权，电梯，精装修，业主诚心出售新上,619万,中楼层                                    (共24层)                                                                      | 1994年建 |                                3室1厅 | 63.95平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_OKmn0jL4M_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五年唯一，红本在手，全南朝向可做两房，贈3平米新上,525万,高楼层                                    (共9层)                                                                      | 1997年建 |                                1室1厅 | 43.83平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_D9oWRqVEk_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,花园小区，封闭式管理，业主诚心出售新上,450万,中楼层                                    (共9层)                                                                      | 1999年建 |                                1室1厅 | 34.82平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_mN2aTJXf4_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,朝南看花园，安静，复式3房，刚需必看,699.99万,低楼层                                    (共9层)                                                                      | 1999年建 |                                3室1厅 | 50.17平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_eLLT7bP02_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,双荔园 交通便利 配套齐全 诚心出售,400万,高楼层                                    (共9层)                                                                      | 1998年建 |                                1室1厅 | 28.61平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_x81jPMhLq_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五年自己可以还清欠款， 业主诚心卖门口有阳台,600万,中楼层                                    (共33层)                                                                      | 2005年建 |                                1室1厅 | 44.79平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_Egun3cRtJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,楼层好，视野宽阔，配套设施齐全，交通便利,460万,高楼层                                    (共24层)                                                                      | 2018年建 |                                3室1厅 | 62.03平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_9WHkhrBPc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,本房满五年 | 户型方正 | 带大花园 | 装修好|看房方便,1800万,低楼层                                    (共33层)                                                                      | 2005年建 |                                5室1厅 | 149.46平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/0e34099c-a7da-48a8-96c9-b5e19fefe9b7_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,待改造小区，红本满五年住宅，三期70年产权住宅必看好房,702万,中楼层                                    (共7层)                                                                      | 1997年建 |                                1室1厅 | 52.09平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_ycwxMy0Mv_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,鹏盛村 满五唯一 户型好 采光好 诚心出售,420万,中楼层                                    (共24层)                                                                      | 1994年建 |                                1室1厅 | 38.82平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_xjBvyyXkc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,红本在手，一手业主，只卖不租，有钥匙可看。,840万,中楼层                                    (共24层)                                                                      | 1998年建 |                                2室1厅 | 63.58平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_JaNpk4D3q_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,荔园东电梯房小两房 业主诚心卖 园岭地铁口物业,650万,高楼层                                    (共25层)                                                                      | 1994年建 |                                2室1厅 | 57.79平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_3WelsacHJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,清凤创投大厦 3室1厅 南,468万,高楼层                                    (共24层)                                                                      | 2018年建 |                                3室1厅 | 61.53平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_wcvMGAsVf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,业主诚心出售，电梯房朝向好装修好，视野好无遮挡。,420万,中楼层                                    (共24层)                                                                      | 1994年建 |                                1室0厅 | 37.48平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_CdQxlVMoC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,业主诚售，满五年唯一，有欠款在手，未用，住宅用地必看好房,615万,中楼层                                    (共24层)                                                                      | 1994年建 |                                3室1厅 | 63.95平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_QqcSMZtG8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,此房满五年，免增值税。环境好，适宜居住。,420万,低楼层                                    (共9层)                                                                      | 1999年建 |                                1室0厅 | 34.82平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_49OUVNCjm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,带阳台带电梯楼层好采光充足品质房,460万,高楼层                                    (共24层)                                                                      | 2018年建 |                                3室2厅 | 57.37平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_rD0YR0Fac_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满5年 双地铁口物业 出行便利 配套齐全,465万,高楼层                                    (共22层)                                                                      | 1994年建 |                                1室0厅 | 37.58平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_JCb5ZuVWC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,业主诚心卖，满五唯一，可以节约税费，采光好，近地铁必看好房,500万,中楼层                                    (共18层)                                                                      | 2000年建 |                                1室1厅 | 44.76平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_MZ3zywG0o_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,业主自住满五年唯一，精装修，购房只交契税,400万,高楼层                                    (共9层)                                                                      | 1998年建 |                                1室1厅 | 29.37平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_AxdZoTxr0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,旭飞花园电梯一房一厅，业主诚心卖看好随时签合同。必看好房,450万,中楼层                                    (共28层)                                                                      | 2000年建 |                                1室1厅 | 37.01平米                                  | 东 南,http://ke-image.ljcdn.com/110000-inspection/pc1_W2ZPvssEB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,精装修 中间楼层 南向 诚心出售,660万,中楼层                                    (共22层)                                                                      | 1998年建 |                                1室1厅 | 63.51平米                                  | 东 北 南,http://ke-image.ljcdn.com/110000-inspection/pc1_5jeHqZvav_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五唯一，红本在手，诚心卖，自带花园，高楼层。,1350万,高楼层                                    (共32层)                                                                      | 2005年建 |                                3室2厅 | 96.42平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_vsNyTPYHn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭升级在即 精装修单房诚意出售 住宅用地 诚卖,395万,低楼层                                    (共7层)                                                                      | 1986年建 |                                1室0厅 | 28.01平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_FQ3mRSljG_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭宿舍少有精装房 业主诚心出售必看好房,410万,中楼层                                    (共7层)                                                                      | 1985年建 |                                1室0厅 | 27.59平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_pA4ebyEVf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,鹏益花园 精装修电梯房 2房1厅,800万,中楼层                                    (共24层)                                                                      | 1998年建 |                                2室1厅 | 63.97平米                                  | 东北,http://ke-image.ljcdn.com/110000-inspection/pc1_Cd5bA5g63_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,唯一大户型在卖，高楼层，满五年唯一，有议价空间,2500万,高楼层                                    (共32层)                                                                      | 2005年建 |                                5室2厅 | 226.26平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_2o5SW9Cbi_2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,满五唯一 税费少 看房方便 双荔园 诚心出售,420万,低楼层                                    (共28层)                                                                      | 2000年建 |                                1室1厅 | 37.01平米                                  | 西,http://ke-image.ljcdn.com/110000-inspection/pc1_BOF77pWYa_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,旭飞花园loft户型，诚心出售，旁边就在建荔园东,500万,中楼层                                    (共18层)                                                                      | 2000年建 |                                1室1厅 | 44平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_Gs7LErfVf_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210126,福田区,八卦岭,八卦岭   满五年红本在手  电梯房,500万,中楼层                                    (共13层)                                                                      | 1999年建 |                                1室1厅 | 55.56平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/4f5f9db7-74bc-44f3-a5e8-be55ed47bf14_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
