20210128,光明区,桃源居,户型方正，两个房间都看花园，中间楼层业主诚心出售必看好房,380万,中楼层                                    (共18层)                                                                      | 2009年建 |                                2室1厅 | 49.5平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_5JE4v5pru_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,此房已经满五年.装修也漂亮.拎包入住,870万,低楼层                                    (共18层)                                                                      | 2009年建 |                                3室2厅 | 120.05平米                                  | 南 北,http://ke-image.ljcdn.com/440300-inspection/test-21ec8304-4a92-4f6e-af83-caa75df653d0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源峰景园小三房  带装修拎包入住,630万,低楼层                                    (共18层)                                                                      | 2012年建 |                                3室2厅 | 84.48平米                                  | 西南,http://ke-image.ljcdn.com/440300-inspection/prod-87d0d6df-c7a0-4787-9a9b-8be0999b49e8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,详细的小区介绍及设施，便利的交通必看好房,670万,低楼层                                    (共18层)                                                                      | 2012年建 |                                3室2厅 | 84.54平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_dHYvRDsrN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居十六区，电梯两房，小区新，环境优美。诚心出售必看好房,380万,高楼层                                    (共18层)                                                                      | 2009年建 |                                2室1厅 | 49.51平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_tHf4k1r5c_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,世外桃源电梯大3房，满五红本税费少,格局好业主诚心卖必看好房,710万,低楼层                                    (共10层)                                                                      | 2004年建 |                                3室2厅 | 119.36平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_GPxYQsq9m_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满5唯一，红本，桃源居大三房，户型通透,850万,中楼层                                    (共9层)                                                                      | 2004年建 |                                3室1厅 | 121.75平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_zvV2ZlSag_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,花园中间安静，楼层好，南北朝向户型好。,520万,低楼层                                    (共8层)                                                                      | 1996年建 |                                2室1厅 | 73平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_hRtg2MSIj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居七区 4室1厅 东南,950万,高楼层                                    (共7层)                                                                      | 2004年建 |                                4室1厅 | 154.31平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_KkmNGazP6_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,中间楼层朝南向满五唯一正规三房,595万,中楼层                                    (共8层)                                                                      | 1996年建 |                                3室1厅 | 85.1平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_OkIQV0jjm_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居四区正规楼梯三房，花园中间，满五家庭维一,668万,中楼层                                    (共6层)                                                                      | 2003年建 |                                3室2厅 | 89.32平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_hU87pCA7i_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五年，税费少，精装修，高楼层，通风采光不错,710万,高楼层                                    (共12层)                                                                      | 2003年建 |                                3室2厅 | 101.28平米                                  | 西北,http://ke-image.ljcdn.com/110000-inspection/pc1_xrCFqFlyj_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居六区 6室2厅 东新上,2500万,低楼层                                    (共7层)                                                                      | 2011年建 |                                6室2厅 | 349.92平米                                  | 东,http://ke-image.ljcdn.com/440300-inspection/pc1_M9vdCxSdt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五唯一税费低安静大社区朝南电梯大两房,650万,中楼层                                    (共12层)                                                                      | 2003年建 |                                2室1厅 | 86.02平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_f6AknOlEB_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居一区 3室2厅 东南,730万,中楼层                                    (共18层)                                                                      | 2004年建 |                                3室2厅 | 98.14平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_DeqiykxNs_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五唯一，业主自住，装修保养不错，已经改好小三房必看好房,625万,中楼层                                    (共11层)                                                                      | 2004年建 |                                3室2厅 | 88.88平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_peKqpY4L2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满5唯一，税率低；南向看花园，视野采光好，使用率高必看好房,990万,中楼层                                    (共18层)                                                                      | 2008年建 |                                4室1厅 | 123.57平米                                  | 东 南,http://ke-image.ljcdn.com/110000-inspection/pc1_7QBX0s4Dw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居十四区 7室1厅 东南,1280万,高楼层                                    (共11层)                                                                      | 2002年建 |                                7室1厅 | 176.23平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_0DpjWOsO0_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,诚心出售，户型方正，看房方便。,190万,中楼层                                    (共20层)                                                                      | 2019年建 |                                3室1厅 | 57平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/6155acae-4342-43f8-b3b5-7b88747ef16d_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五年，税费低，精装修，配套齐全,650万,低楼层                                    (共12层)                                                                      | 2003年建 |                                2室1厅 | 86.19平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_JdHGDI1LS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,精装小户型  总价低  新桥高速路口  欢迎咨询,85万,低楼层                                    (共24层)                                                                      | 2019年建 |                                1室1厅 | 20.31平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/e4058a22-df2b-4189-9474-a280db7da7b7_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,精装电梯朝南小三房，满五唯一，红本在手，视野宽阔,660万,中楼层                                    (共12层)                                                                      | 2003年建 |                                3室1厅 | 86.19平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_usPIg3m5X_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,南北朝向，通风采光好，花园式小区，环境好，居住舒适,729万,低楼层                                    (共10层)                                                                      | 2004年建 |                                3室2厅 | 119.94平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_lNn8TsTLK_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,标准大两房、精装修、花园式小区、楼层好、采光好！,660万,高楼层                                    (共11层)                                                                      | 2004年建 |                                2室2厅 | 87.74平米                                  | 南 东,http://ke-image.ljcdn.com/110000-inspection/pc1_qKqzCaKBt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五红本在手 看花园安静 业主诚心出售,750万,低楼层                                    (共18层)                                                                      | 2004年建 |                                3室2厅 | 112.55平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_sczmscYOJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,户型方正，看房方便，诚心出售，装修漂亮,76万,低楼层                                    (共24层)                                                                      | 2019年建 |                                1室1厅 | 20.31平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/79e8b3df-3857-4485-97c8-dbee29bf55b8_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,高层电梯三房 满五唯一 采光通风好,868万,中楼层                                    (共11层)                                                                      | 2003年建 |                                3室1厅 | 118.09平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_RV1JUO7Cz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,精装修大复式满五唯一税费低诚心出售,888万,高楼层                                    (共18层)                                                                      | 2006年建 |                                4室2厅 | 157.7平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_2DGRXwn1x_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,户型很好，大两房，楼层好，采光好。,590万,中楼层                                    (共11层)                                                                      | 2004年建 |                                2室1厅 | 89.31平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_uQ8HO56TS_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五唯一，朝南朝北通透户型，看花园！可以做4房！,780万,低楼层                                    (共18层)                                                                      | 2004年建 |                                4室2厅 | 110.98平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_DHPNGq3Ud_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,业主诚心出售，看房方便随时可看,1400万,高楼层                                    (共8层)                                                                      | 2002年建 |                                5室1厅 | 241.2平米                                  | 北,http://ke-image.ljcdn.com/440300-inspection/prod-a2033693-3349-4a94-9fb4-3a3fb045e0e9.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,业主诚心出售，看房随时可看，装修家具齐全,130万,中楼层                                    (共24层)                                                                      | 2018年建 |                                2室1厅 | 30.6平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_tQofWO7Da_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五唯一税费少。，业主自住，保养好，实用型正版三房,560万,中楼层                                    (共8层)                                                                      | 1997年建 |                                3室2厅 | 92.6平米                                  | 西南,http://ke-image.ljcdn.com/110000-inspection/pc1_nT5oSM9cp_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,锦绣清华园五区靠山安静天然氧吧二层精装复式,625万,高楼层                                    (共5层)                                                                      | 2001年建 |                                4室3厅 | 77.89平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_fcOMFVLin_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,户型通透，使用率高，满五，地铁口物业,800万,低楼层                                    (共18层)                                                                      | 2004年建 |                                3室2厅 | 117平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_M8usiIzXi_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居大社区满五楼梯低楼层大空间,790万,低楼层                                    (共6层)                                                                      | 2002年建 |                                4室1厅 | 125.69平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_QV6154kzD_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,看花园安静视野好，中高楼层，满五唯一,750万,中楼层                                    (共9层)                                                                      | 2003年建 |                                3室2厅 | 103.78平米                                  | 北,http://ke-image.ljcdn.com/110000-inspection/pc1_sm8JYIjyg_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,精致5房，满五年，通风采光好，楼龄新，近地铁,1000万,低楼层                                    (共17层)                                                                      | 2008年建 |                                4室2厅 | 144.3平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_6elvZYVJQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,此房满五，顶层带大平台，看房方便，朝南看花园,1300万,高楼层                                    (共8层)                                                                      | 2002年建 |                                6室2厅 | 194.26平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_oAPBF172g_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居五区 5室3厅 南,900万,高楼层                                    (共6层)                                                                  5室3厅 | 110.99平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_lhF6I1Y3L_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,高层视野开阔.景观好.纯地铁口物业.超高使用率,770万,高楼层                                    (共18层)                                                                      | 2004年建 |                                3室1厅 | 115.83平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_NBkAjhhRo_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居正规两房  业主诚心出售  满五年  税费少,600万,中楼层                                    (共12层)                                                                      | 2003年建 |                                2室1厅 | 86.1平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_TT7ff0XV3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,以房子为点150米半径覆盖生活中的各项设施！,790万,中楼层                                    (共15层)                                                                      | 2005年建 |                                3室2厅 | 114.92平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_y1bowwzNU_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,此房客厅出阳台朝南，看花园安静；楼层采光好,1180万,高楼层                                    (共6层)                                                                      | 2002年建 |                                5室2厅 | 236.56平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_9qEMoTS3K_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,精装一房，精装修，        交通便利,85万,低楼层                                    (共24层)                                                                      | 2018年建 |                                1室1厅 | 20.31平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_6l6mRipMI_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,此房户型方正，采光通风好，楼层合适，装修比较好,720万,高楼层                                    (共18层)                                                                      | 2004年建 |                                3室2厅 | 112.98平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_O5aWOFFvP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五业主诚心卖税费少安静大两房,388万,中楼层                                    (共13层)                                                                      | 2004年建 |                                2室1厅 | 92.42平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_XiK40h7DL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源峰景园 中空复式楼，依山伴水，通风采光好！,3380万,低楼层                                    (共12层)                                                                      | 2011年建 |                                8室3厅 | 365.04平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_L700DpItT_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五唯一，红本，朝南，中间楼层，采光好，房子大,1200万,高楼层                                    (共9层)                                                                      | 2003年建 |                                6室1厅 | 209.16平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/pc1_af6ivfV66_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,诚心出售 高使用率 四房 次新小区 楼龄新,295万,高楼层                                    (共20层)                                                                      | 2019年建 |                                4室2厅 | 70.8平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_b0qCuRVE3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,新桥高速路口 精装房  交通方便,120万,中楼层                                    (共24层)                                                                      | 2018年建 |                                1室1厅 | 30.75平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/eda420f3-8b9e-4964-8d3a-b682d48ff494_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五年，桃源居大4房，户型方正实用，看房方便,950万,高楼层                                    (共18层)                                                                      | 2004年建 |                                4室1厅 | 132.43平米                                  | 西南,http://ke-image.ljcdn.com/440300-inspection/prod-55d2930c-abee-4c6d-b47b-96e57d70fb35.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,少量欠款，位置安静，交通方便，户型方正，,1380万,高楼层                                    (共5层)                                                                      | 2002年建 |                                8室2厅 | 224.96平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_1Dx1xSYrL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,十二区 很好的楼层 大三房 装修不错 可拎包入住,660万,中楼层                                    (共8层)                                                                      | 1997年建 |                                3室2厅 | 92.6平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_NmS6cSbvE_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,楼层采光好，户型方正，位置安静，看房方便,1600万,低楼层                                    (共16层)                                                                      | 2011年建 |                                5室2厅 | 175平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_vb9o8fOa9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居一区 2室1厅 东,230万,低楼层                                    (共13层)                                                                      | 2004年建 |                                2室1厅 | 51.99平米                                  | 东,http://ke-image.ljcdn.com/110000-inspection/pc1_rTVFDcyb6_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源盛景园 居家好房 买一层享两层！,950万,低楼层                                    (共24层)                                                                      | 2008年建 |                                7室2厅 | 136.25平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_vgVzeO8jx_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,精致三房，通风采光好，楼龄新，近地铁，安静舒适,880万,低楼层                                    (共11层)                                                                      | 2003年建 |                                3室2厅 | 118.09平米                                  | 南 北,http://ke-image.ljcdn.com/110000-inspection/pc1_Y3z2LOVS2_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居十五区精装复式 第二层不算房产面积,950万,低楼层                                    (共24层)                                                                      | 2007年建 |                                6室3厅 | 131.34平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/pc1_qrxEFrIVK_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,高层朝南看园景，满五年户型方正 采光视野好。,850万,高楼层                                    (共7层)                                                                      | 2001年建 |                                5室2厅 | 164.23平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/prod-cfaa9eff-a11f-41a1-a3a9-d5df8b8f37e1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,花园小区，三层复式，装修精美温馨居家，安静。必看好房,760万,中楼层                                    (共6层)                                                                      | 2001年建 |                                5室3厅 | 164.64平米                                  | 东南,http://ke-image.ljcdn.com/110000-inspection/pc1_9hh7cXtB5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,一本证大4房，户型通透，满五唯一，正南朝向,826万,低楼层                                    (共16层)                                                                      | 2005年建 |                                4室2厅 | 159.09平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/prod-a128bdc2-07f2-4391-ba35-7ef5bb4442d7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居十四区清爽大三房出售  安静舒适，采光通透,680万,中楼层                                    (共9层)                                                                      | 2002年建 |                                3室2厅 | 113.33平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/test-08b163d5-2680-4b5d-afda-0c7eed54533a.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,标准大四房，精装修，满五年不唯一，花园式小区,920万,中楼层                                    (共7层)                                                                      | 2004年建 |                                4室2厅 | 151.51平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/test-c3ec6094-6533-4084-b5e4-86e446abb17e.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,精品小三房，拎包入住，环境优美,650万,中楼层                                    (共6层)                                                                      | 2001年建 |                                3室1厅 | 86.48平米                                  | 南,http://ke-image.ljcdn.com/110000-inspection/pc1_ZPrbsmzgM_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,房源满五年，税费少装修漂亮，价格实惠！必看好房,490万,中楼层                                    (共18层)                                                                      | 2009年建 |                                2室1厅 | 70.54平米                                  | 东南,http://ke-image.ljcdn.com/hdic-frame/05b0aa97-616e-4083-9543-cb0caa58ae41.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,房源满五年，税费少装修漂亮，价格实惠！必看好房,380万,中楼层                                    (共18层)                                                                      | 2009年建 |                                2室1厅 | 49平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/05b0aa97-616e-4083-9543-cb0caa58ae41.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,保利达小行星 1室1厅 北,69万,中楼层                                    (共24层)                                                                      | 2018年建 |                                1室1厅 | 20.31平米                                  | 北,http://ke-image.ljcdn.com/hdic-frame/d5b4c5a3-61f1-40ef-b37f-09636c37bb27.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,诚心出售，户型方正，看房提前联系,80万,低楼层                                    (共24层)                                                                      | 2019年建 |                                1室1厅 | 19.97平米                                  | 北,http://ke-image.ljcdn.com/hdic-frame/a1950e9d-7f9c-4596-b3fe-dd1b66eef5d7.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居六区 4室2厅 东南新上,1000万,低楼层                                    (共16层)                                                                      | 2011年建 |                                4室2厅 | 168.85平米                                  | 东南,http://ke-image.ljcdn.com/hdic-frame/prod-df54ef7c-03c9-4b8d-9488-f058fe3c4ade.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居二区 2室1厅 南,620万,中楼层                                    (共18层)                                                                      | 2004年建 |                                2室1厅 | 82.64平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/a86b6e06-a7cc-4210-a65b-79d2b0658a03.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居十七区，小区环境好，中间楼层，满五唯一无抵押,560万,中楼层                                    (共17层)                                                                      | 2006年建 |                                2室1厅 | 78.51平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/46f5857f-f759-417a-8447-2434f8fae4c1.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,满五 业主诚心卖 采光好 少量欠款  自住 看房方便,350万,低楼层                                    (共18层)                                                                      | 2009年建 |                                2室1厅 | 49.51平米                                  | 南 北,http://ke-image.ljcdn.com/hdic-frame/d2f16152-be43-4a9b-b90d-96d28e43719f.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,客厅出阳台朝南，卧室朝南，中间通风采光好，很安静,505万,中楼层                                    (共8层)                                                                      | 1996年建 |                                2室2厅 | 73.4平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/297800a9-6cf4-4acc-866b-d4c41806849f.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居十四区，方正电梯大4房，户型通透,688万,高楼层                                    (共9层)                                                                      | 2002年建 |                                4室2厅 | 130.57平米                                  | 东南,http://ke-image.ljcdn.com/hdic-frame/e3b3b082-74b3-438a-810a-8942b6a31f36.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,沙井热搜小区 精装一房 业主诚心出售,80万,低楼层                                    (共24层)                                                                      | 2018年建 |                                1室1厅 | 20.31平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210128,光明区,桃源居,三层，安静户型花园中间，通风采光好,1150万,高楼层                                    (共9层)                                                                      | 2004年建 |                                5室2厅 | 201平米                                  | 东南,http://ke-image.ljcdn.com/440300-frame/2cac9393-2386-4c18-9f7b-74654a3fac94.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,精装修 视野开阔 业主诚心出售,85万,中楼层                                    (共24层)                                                                      | 2018年建 |                                1室0厅 | 20.31平米                                  | 东,http://ke-image.ljcdn.com/440300-frame/ca927d30-5991-49ac-aaec-4f9b939e63c5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,保利达小行星 1室1厅 南,73万,低楼层                                    (共24层)                                                                      | 2019年建 |                                1室1厅 | 20.31平米                                  | 南,http://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=202101261829353
20210128,光明区,桃源居,桃源居品质大房，楼下自带商圈，近107出行方便,600万,低楼层                                    (共13层)                                                                      | 2004年建 |                                厅室未知 | 166.5平米                                  | 东,http://ke-image.ljcdn.com/440300-inspection/31b11dca-dc59-47d4-ad2f-e2e2d1bc818a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,中高楼层 总价便宜 正规电梯两房，总价低,375万,高楼层                                    (共13层)                                                                      | 2004年建 |                                2室1厅 | 92.85平米                                  | 西南,http://ke-image.ljcdn.com/hdic-frame/75012108-a5ba-429b-af7e-cfef18457c3a.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,总价低，红本在手， 业主诚心卖,90万,中楼层                                    (共24层)                                                                      | 2019年建 |                                1室1厅 | 20.31平米                                  | 东南,http://ke-image.ljcdn.com/hdic-frame/a3910569-b09f-489e-93c8-c72d1d8ea33e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源峰景园 依山伴水5房，小区环境优美！,900万,低楼层                                    (共16层)                                                                      | 2012年建 |                                5室2厅 | 147平米                                  | 南,http://ke-image.ljcdn.com/440300-frame/478be09a-1a6b-41ae-98d1-538a900fb82d.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,层高3.6米，精装复式1+1房，朝南看花园,120万,低楼层                                    (共24层)                                                                      | 2018年建 |                                2室2厅 | 30.75平米                                  | 南,http://ke-image.ljcdn.com/hdic-frame/63f4d709-f671-4fd2-a997-e550a2edd6f9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,南向看花园 ，实在手业主，采光通风好,1000万,低楼层                                    (共18层)                                                                      | 2006年建 |                                5室1厅 | 159.22平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/prod-b60295e9-d439-4371-abfc-da5feef52c34.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,户型方正大三房，房间没有暗房，采光很好,650万,中楼层                                    (共6层)                                                                      | 2002年建 |                                3室1厅 | 87.68平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/2af52a3c-da50-4f7d-b500-4a8103fac2a8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,桃源居五区观光电梯 大复式 5房5卫,1600万,高楼层                                    (共11层)                                                                      | 2004年建 |                                5室2厅 | 278.97平米                                  | 南 北,http://ke-image.ljcdn.com/440300-inspection/e0d952ca-b86f-4b70-8484-68c15956f466.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20210128,光明区,桃源居,楼梯楼层好，买来入住，无需翻新。,1100万,中楼层                                    (共5层)                                                                      | 2002年建 |                                5室2厅 | 162.93平米                                  | 南,http://ke-image.ljcdn.com/440300-inspection/b16dbb89-78c4-4e42-966d-3bbc66a50f5b.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
